RoadType,RoadID,ScenarioLength,VehicleFront,VehicleAdjacent,VehicleOpposite,VehicleFrontTwoWheeled,VehicleAdjacentTwoWheeled,VehicleOppositeTwoWheeled,TimeOfDay,Weather,NumberOfPeople,TargetSpeed,Trees,Buildings,Task,Delta_F0,Delta_F1,Delta_F2,Delta_F3,Y0,Y1,Y2,Y3,Y
1,1,0,0,1,1,1,1,1,1,4,1,3,1,1,0,0.03182608695652178,0.0,0.0,0.0,0,0,0,0,0
1,1,0,0,1,1,1,1,1,1,4,1,3,1,1,0,0.035391304347826114,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,2,0,2,1,1,0,0.01817391304347815,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,3,1,3,1,1,0,0.4043478260869565,0.0,0.0,0.06550424128180965,1,0,0,1,1
1,1,0,1,0,0,0,0,0,0,3,1,3,1,1,0,0.7484347826086957,0.0,0.0,0.06550424128180965,1,0,0,1,1
1,1,0,1,0,0,0,0,0,0,3,1,3,1,1,0,0.7484347826086957,0.0,0.0,0.20829406220546665,1,0,0,1,1
1,1,0,1,0,0,0,0,0,0,3,1,3,1,1,0,0.8086086956521739,0.0,0.0,0.20829406220546665,1,0,0,1,1
1,1,0,1,0,0,0,0,0,1,6,1,4,1,1,0,0.011043478260869488,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,1,6,1,4,1,1,0,0.012347826086956504,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,1,6,1,4,1,1,0,0.012608695652173818,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,1,6,1,4,1,1,0,0.03330434782608682,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,0,1,1,6,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,1,0,0,1,1,3,1,1,0,0.056173913043478296,0.0,0.0,0.11639962299717244,1,0,0,1,1
1,1,0,1,0,0,0,1,0,0,1,1,3,1,1,0,0.258608695652174,0.0,0.0,0.15975494816211122,1,0,0,1,1
1,1,0,1,0,0,0,1,0,0,1,1,3,1,1,0,0.258608695652174,0.0,0.0,0.20782280867106506,1,0,0,1,1
1,1,0,1,0,0,0,1,0,0,1,1,3,1,1,0,0.8154782608695653,0.0,0.0,0.20782280867106506,1,0,0,1,1
1,1,0,1,0,0,0,1,0,0,1,1,3,1,1,0,0.8163478260869566,0.0,0.0,0.20782280867106506,1,0,0,1,1
1,1,0,1,0,0,0,1,0,0,1,1,3,1,1,0,1.2578260869565219,0.0,0.0,0.20782280867106506,1,0,0,1,1
1,1,0,1,0,0,0,1,1,0,1,1,2,1,1,0,0.03226086956521734,0.0,0.0,0.01932139491046181,1,0,0,1,1
1,1,0,1,0,0,0,1,1,0,1,1,2,1,1,0,0.06599999999999995,0.0,0.0,0.01932139491046181,1,0,0,1,1
1,1,0,1,0,0,0,1,1,0,1,1,2,1,1,0,0.06599999999999995,0.0,0.0,0.022148916116870754,1,0,0,1,1
1,1,0,1,0,0,0,1,1,0,1,1,2,1,1,0,0.06599999999999995,0.0,0.0,0.055607917059377954,1,0,0,1,1
1,1,0,1,0,0,0,1,1,0,1,1,2,1,1,0,0.0962608695652174,0.0,0.0,0.06503298774740829,1,0,0,1,1
1,1,0,1,0,0,0,1,1,0,1,1,2,1,1,0,0.0962608695652174,0.0,0.0,0.2540056550424129,1,0,0,1,1
1,1,0,1,0,0,0,1,1,0,1,1,2,1,1,0,0.14182608695652177,0.0,0.0,0.2799245994344959,1,0,0,1,1
1,1,0,1,0,0,0,1,1,0,3,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,1,1,0,4,0,2,1,1,0,0.01817391304347815,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,1,1,0,4,0,2,1,1,0,0.018608695652173823,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,1,1,2,1,1,4,1,1,0,0.0006956521739129862,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,1,1,2,1,1,4,1,1,0,0.014260869565217327,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,1,1,2,1,1,4,1,1,0,0.019565217391304346,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,1,1,2,1,1,4,1,1,0,0.020086956521739197,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,1,1,2,1,1,4,1,1,0,0.055130434782608706,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,1,0,1,2,2,1,3,1,1,0,0.27513043478260873,0.0,0.0,0.0,1,0,0,0,1
1,1,0,1,0,0,1,0,1,2,2,1,3,1,1,0,0.27704347826086967,0.0,0.0,0.0,1,0,0,0,1
1,1,0,1,0,0,1,0,1,2,2,1,3,1,1,0,0.2866956521739132,0.0,0.0,0.0,1,0,0,0,1
1,1,0,1,0,0,1,0,1,2,2,1,3,1,1,0,0.29017391304347834,0.0,0.0,0.0,1,0,0,0,1
1,1,0,1,0,0,1,1,0,0,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,1,1,0,0,0,0,4,1,1,0,0.005478260869565377,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,0,0,0,0,4,1,4,1,1,0,1.0031304347826087,0.0,0.0,0.0,1,0,0,0,1
1,1,0,1,0,1,0,0,0,0,4,1,4,1,1,0,1.0990434782608696,0.0,0.0,0.0,1,0,0,0,1
1,1,0,1,0,1,0,0,0,1,1,1,3,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,1
1,1,0,1,0,1,0,0,0,1,1,1,3,1,1,0,0.003391304347826196,0.0,0.0,0.0,1,0,0,0,1
1,1,0,1,0,1,0,0,0,1,1,1,3,1,1,0,0.0066956521739131025,0.0,0.0,0.0,1,0,0,0,1
1,1,0,1,0,1,0,0,0,1,1,1,3,1,1,0,0.02556521739130435,0.0,0.0,0.0,1,0,0,0,1
1,1,0,1,0,1,0,0,0,1,1,1,3,1,1,0,0.09626086956521751,0.0,0.0,0.0,1,0,0,0,1
1,1,0,1,0,1,0,0,0,1,1,1,3,1,1,0,0.10530434782608711,0.0,0.0,0.0,1,0,0,0,1
1,1,0,1,0,1,0,0,0,1,4,1,2,1,1,0,0.03704347826086951,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,0,0,0,1,4,1,2,1,1,0,0.04591304347826086,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,0,1,0,1,4,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,0,1,0,1,4,0,2,1,1,0,0.018000000000000016,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,0,0,0,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,0,0,0,0,0,4,1,1,0,0.005478260869565377,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,0,0,0,5,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,0,0,0,6,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,1,0,1,1,1,2,1,1,0,0.015826086956521768,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,1,0,1,1,1,2,1,1,0,0.022260869565217334,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,1,0,2,2,1,3,1,1,0,0.005739130434782691,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,1,0,2,2,1,3,1,1,0,0.005913043478260938,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,1,0,2,2,1,3,1,1,0,0.01513043478260867,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,1,0,2,2,1,3,1,1,0,0.015739130434782478,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,1,0,2,2,1,3,1,1,0,0.021739130434782483,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,1,1,2,4,1,3,1,1,0,0.006347826086956498,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,1,1,2,4,1,3,1,1,0,0.008695652173913104,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,1,1,2,4,1,3,1,1,0,0.017478260869565276,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,1,1,1,1,2,4,1,3,1,1,0,0.02095652173913043,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,0,0,1,0,2,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,0,1,0,1,5,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,0,1,0,1,5,0,3,1,1,0,0.005043478260869594,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,0,1,1,2,0,1,3,1,1,0,0.04034782608695642,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,0,1,1,2,0,1,3,1,1,0,0.04304347826086963,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,1,0,0,0,4,1,2,1,1,0,0.49078260869565227,0.0,0.0,0.32940622054665414,1,0,0,1,1
1,1,0,1,1,0,1,0,0,0,4,1,2,1,1,0,0.4951304347826089,0.0,0.0,0.32940622054665414,1,0,0,1,1
1,1,0,1,1,0,1,0,0,0,4,1,2,1,1,0,0.523217391304348,0.0,0.0,0.36804901036757776,1,0,0,1,1
1,1,0,1,1,0,1,0,0,0,4,1,2,1,1,0,0.5287826086956523,0.0,0.0,0.37229029217719134,1,0,0,1,1
1,1,0,1,1,0,1,0,0,0,5,0,2,1,1,0,0.017913043478260837,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,1,1,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,1,1,0,2,1,1,0,0.017913043478260837,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,1,3,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,1,3,0,3,1,1,0,0.0016521739130435087,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,1,3,0,3,1,1,0,0.0035652173913043317,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,1,4,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,1,4,1,4,1,1,0,0.017304347826086808,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,1,4,1,4,1,1,0,0.018521739130434645,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,2,3,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,1,0,0,1,1,4,1,4,1,1,0,0.021913043478260952,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,1,0,0,1,1,4,1,4,1,1,0,0.022260869565217445,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,1,0,0,1,1,4,1,4,1,1,0,0.03078260869565219,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,1,0,0,1,1,4,1,4,1,1,0,0.03513043478260869,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,1,0,1,0,0,2,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.016956521739130426,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,1,1,0,1,2,4,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,1,1,1,0,2,0,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,1,0,1,1,1,1,1,1,0,6,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0.014347826086956506,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0.020260869565217443,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0.0213913043478261,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0.025217391304347747,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,2,1,4,1,1,0,0.005826086956521759,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,2,1,4,1,1,0,0.019217391304347853,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,5,1,4,1,1,0,0.01565217391304341,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,5,1,4,1,1,0,0.01782608695652166,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,5,1,4,1,1,0,0.018434782608695688,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,5,1,4,1,1,0,0.019652173913043414,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,1,1,2,1,1,3,1,1,0,0.20782608695652172,0.0,0.0,0.9599401303046312,1,0,0,1,1
1,2,0,0,0,0,0,1,1,2,1,1,3,1,1,0,0.21139130434782605,0.0,0.0,0.9599401303046312,1,0,0,1,1
1,2,0,0,0,0,0,1,1,2,1,1,3,1,1,0,0.24626086956521742,0.0,0.0,0.9599401303046312,1,0,0,1,1
1,2,0,0,0,0,0,1,1,2,2,1,3,1,1,0,0.020000000000000018,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,1,1,2,2,1,3,1,1,0,0.0360869565217391,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,1,1,2,2,1,3,1,1,0,0.036956521739130443,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,0,1,1,2,2,1,3,1,1,0,0.04069565217391302,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0.0083478260869565,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0.010000000000000009,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0.022782608695652184,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0.02295652173913043,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,0,4,1,2,1,1,0,0.011043478260869488,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,0,4,1,2,1,1,0,0.02191304347826084,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,0,4,1,2,1,1,0,0.029043478260869615,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,1,3,1,2,1,1,0,8.695652173917878e-05,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0.000782608695652165,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0.02608695652173909,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0.03347826086956518,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,2,2,1,3,1,1,0,0.04356521739130437,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,2,2,1,3,1,1,0,0.044173913043478286,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,1,2,0,1,3,1,1,0,0.01460869565217382,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,1,2,0,1,3,1,1,0,0.025739130434782598,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,1,2,0,1,3,1,1,0,0.03243478260869559,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,1,2,5,1,4,1,1,0,0.0003478260869564931,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,1,2,5,1,4,1,1,0,0.00043478260869567187,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,1,2,5,1,4,1,1,0,0.01565217391304352,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,1,2,5,1,4,1,1,0,0.01982608695652177,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,0,1,2,5,1,4,1,1,0,0.02347826086956517,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,1,0,2,6,1,3,1,1,0,0.0036521739130435105,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,1,0,2,6,1,3,1,1,0,0.014956521739130535,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,1,0,2,6,1,3,1,1,0,0.04773913043478273,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,1,1,0,2,1,2,1,1,0,0.031043478260869506,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,1,1,0,2,1,2,1,1,0,0.034173913043478166,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,0,1,1,1,0,2,1,2,1,1,0,0.03434782608695652,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,0,1,2,3,0,2,1,1,0,0.013652173913043408,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,0,1,2,3,0,2,1,1,0,0.01626086956521733,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,0,1,2,3,0,2,1,1,0,0.01982608695652166,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,0,1,2,3,0,2,1,1,0,0.030521739130434766,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0.01313043478260878,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0.021565217391304348,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0.02295652173913043,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0.02721739130434786,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0.03617391304347828,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,0,3,0,3,1,1,0,0.023652173913043417,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,0,3,0,3,1,1,0,0.04182608695652168,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,0,3,0,3,1,1,0,0.04226086956521735,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,0,6,0,2,1,1,0,0.021304347826086922,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,0,6,0,2,1,1,0,0.024173913043478268,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,0,6,0,2,1,1,0,0.024347826086956625,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,0,6,0,2,1,1,0,0.02782608695652178,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,0,6,0,2,1,1,0,0.031652173913043535,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,0,6,0,2,1,1,0,0.03486956521739126,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,1,0,1,2,1,1,0,0.025304347826086926,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,1,0,1,2,1,1,0,0.032173913043478275,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,1,0,1,2,1,1,0,0.03330434782608693,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,1,0,1,2,1,1,0,0.03547826086956529,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,1,3,0,2,1,1,0,0.013217391304347847,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,1,3,0,2,1,1,0,0.021130434782608676,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,1,3,0,2,1,1,0,0.023304347826086924,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,1,0,1,0,2,0,3,1,1,0,0.009826086956521762,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,1,0,1,0,2,0,3,1,1,0,0.025304347826087037,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,1,0,1,0,2,0,3,1,1,0,0.02626086956521745,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,1,0,1,0,2,0,3,1,1,0,0.0297391304347826,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,1,0,1,0,6,1,3,1,1,0,0.04704347826086952,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,1,0,1,0,6,1,3,1,1,0,0.05026086956521736,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,1,1,0,0,2,0,4,1,1,0,0.0002608695652174253,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,1,1,0,0,2,0,4,1,1,0,0.019565217391304346,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,0,1,1,1,0,2,0,1,4,1,1,0,0.024260869565217447,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,0,0,1,1,0,1,2,1,1,0,0.023217391304347856,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,0,0,1,1,0,1,2,1,1,0,0.027130434782608792,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,0,0,1,1,0,1,2,1,1,0,0.03365217391304354,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,0,0,1,2,3,1,2,1,1,0,0.002695652173913099,0.0,0.0,0.0,1,0,0,1,1
1,2,0,0,1,0,0,0,1,2,3,1,2,1,1,0,0.011217391304347846,0.0,0.0,0.0,1,0,0,1,1
1,2,0,0,1,0,0,0,1,2,3,1,2,1,1,0,0.2373043478260869,0.0,0.0,0.951752069026237,1,0,0,1,1
1,2,0,0,1,0,0,1,0,0,5,0,2,1,1,0,0.030434782608695587,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,0,1,0,0,5,0,2,1,1,0,0.03278260869565219,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,0,1,0,0,6,1,4,1,1,0,0.008173913043478143,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,0,1,0,0,6,1,4,1,1,0,0.009652173913043405,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,0,1,0,0,6,1,4,1,1,0,0.024869565217391143,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,0,1,1,2,6,0,2,1,1,0,0.004434782608695675,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,0,1,1,2,6,0,2,1,1,0,0.020260869565217443,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,0,1,1,2,6,0,2,1,1,0,0.025217391304347858,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,0,2,1,2,1,1,0,0.0017391304347825765,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,0,2,1,2,1,1,0,0.009565217391304337,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,0,2,1,2,1,1,0,0.013826086956521766,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,0,2,1,2,1,1,0,0.019739130434782592,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,0,2,1,2,1,1,0,0.021130434782608676,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,0,2,1,2,1,1,0,0.02295652173913043,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,1,4,0,3,1,1,0,0.023826086956521664,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,1,4,0,3,1,1,0,0.028000000000000025,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,1,4,0,3,1,1,0,0.04652173913043478,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,1,4,0,3,1,1,0,0.047739130434782506,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,1,4,0,3,1,1,0,0.04808695652173911,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,1,6,0,2,1,1,0,0.001913043478260934,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,1,6,0,2,1,1,0,0.010782608695652174,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,1,6,0,2,1,1,0,0.020173913043478264,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,1,6,0,2,1,1,0,0.0304347826086957,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,1,0,0,2,1,4,1,1,0,0.0006956521739129862,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,1,0,0,2,1,4,1,1,0,0.017913043478260837,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,1,0,0,2,1,4,1,1,0,0.018086956521739084,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,1,0,0,2,1,4,1,1,0,0.022608695652173938,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,1,0,0,2,1,4,1,1,0,0.022695652173913006,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,0,1,1,0,0,2,1,4,1,1,0,0.024260869565217336,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0.02460869565217405,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0.049391304347826126,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0.0511304347826087,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,1,0,0,0,1,1,1,4,1,1,0,0.005043478260869594,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,1,0,0,0,1,1,1,4,1,1,0,0.014434782608695684,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,1,0,0,0,1,1,1,4,1,1,0,0.015130434782608781,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,1,0,0,0,1,1,1,4,1,1,0,0.016956521739130537,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,1,0,0,1,0,4,0,2,1,1,0,0.017391304347826098,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,1,0,0,1,0,4,0,2,1,1,0,0.025217391304347858,0.0,0.0,0.0,0,0,0,0,0
1,2,0,0,1,1,0,1,0,1,5,0,4,1,1,0,0.005130434782608662,0.0,0.0,0.0,0,0,0,0,0
