Weather1,Weather2,Weather3,Ego,NonEgo,Front,Back,Opposite,Delta_F0,Delta_F1,Delta_F2,Delta_F3,Y0,Y1,Y2,Y3,Y
19.0,73.0,95.0,19.0,0.0,3.0,0.0,2.0,6.737916365961993e-07,12.538520812988281,1.0,0.0,0,0,0,0,0
19.0,73.0,95.0,19.0,0.0,3.0,0.0,2.0,6.737916365961993e-07,14.733985900878906,1.0,0.0,0,0,0,0,0
19.0,73.0,95.0,19.0,0.0,3.0,0.0,2.0,9.329422661075171e-07,14.733985900878906,1.0,0.0,0,0,0,0,0
19.0,73.0,95.0,19.0,0.0,3.0,0.0,2.0,9.329422661075171e-07,14.733985900878906,270.0,0.0,0,0,0,0,0
19.0,87.0,35.0,5.0,33.0,2.0,1.0,1.0,2.0732050359795196e-07,2.1806182861328125,0.0,0.0,0,0,0,0,0
19.0,87.0,35.0,5.0,33.0,2.0,1.0,1.0,2.0732050359795196e-07,2.7011566162109375,0.0,0.0,0,0,0,0,0
19.0,87.0,35.0,5.0,33.0,2.0,1.0,1.0,2.0732050359795196e-07,2.9327850341796875,553.0,0.0,0,0,0,0,0
19.0,87.0,35.0,5.0,33.0,2.0,1.0,1.0,2.0732050359795196e-07,8.186653137207031,553.0,0.0,0,0,0,0,0
19.0,87.0,35.0,5.0,33.0,2.0,1.0,1.0,2.0732050359795196e-07,14.232696533203125,553.0,0.0,0,0,0,0,0
19.0,93.0,60.0,13.0,13.0,2.0,1.0,1.0,0.0,0.12111663818359375,0.0,0.0,0,0,0,0,0
19.0,93.0,60.0,13.0,13.0,2.0,1.0,1.0,2.0732050359795196e-07,0.12111663818359375,0.0,0.0,0,0,0,0,0
19.0,93.0,60.0,13.0,13.0,2.0,1.0,1.0,2.5915062951131773e-07,0.5153427124023438,0.0,0.0,0,0,0,0,0
19.0,93.0,60.0,13.0,13.0,2.0,1.0,1.0,4.146410071959039e-07,0.5153427124023438,0.0,0.0,0,0,0,0,0
19.0,93.0,60.0,13.0,13.0,2.0,1.0,1.0,5.183012589116132e-07,0.5153427124023438,0.0,0.0,0,0,0,0,0
19.0,93.0,60.0,13.0,13.0,2.0,1.0,1.0,5.183012589116132e-07,1.687774658203125,0.0,0.0,0,0,0,0,0
19.0,93.0,60.0,13.0,13.0,2.0,1.0,1.0,6.737916365961993e-07,1.7004241943359375,0.0,0.0,0,0,0,0,0
20.0,13.0,8.0,21.0,8.0,4.0,2.0,2.0,0.0,3.0314865112304688,1.0,0.0,0,1,0,0,1
20.0,13.0,8.0,21.0,8.0,4.0,2.0,2.0,0.0,17.703514099121108,2.0,0.0,0,1,0,0,1
20.0,13.0,8.0,21.0,8.0,4.0,2.0,2.0,0.0,17.703514099121108,1248.0,0.0,0,1,0,0,1
20.0,13.0,8.0,21.0,8.0,4.0,2.0,2.0,0.0,18.272781372070327,1248.0,0.0,0,1,0,0,1
20.0,13.0,8.0,21.0,8.0,4.0,2.0,2.0,0.0,20.775703430175795,1248.0,0.0,0,1,0,0,1
20.0,13.0,8.0,21.0,8.0,4.0,2.0,2.0,1.5549037751805272e-07,20.775703430175795,1248.0,0.0,0,1,0,0,1
20.0,13.0,8.0,21.0,8.0,4.0,2.0,2.0,2.5915062940029543e-07,20.775703430175795,1248.0,0.0,0,1,0,0,1
20.0,23.0,52.0,33.0,16.0,1.0,3.0,2.0,0.08923613506814712,1.1912994384765625,0.0,0.0,0,0,0,0,0
20.0,23.0,52.0,33.0,16.0,1.0,3.0,2.0,0.08923613506814712,2.4850082397460938,0.0,0.0,0,0,0,0,0
20.0,23.0,52.0,33.0,16.0,1.0,3.0,2.0,0.08923686068990952,2.4850082397460938,0.0,0.0,0,0,0,0,0
20.0,23.0,52.0,33.0,16.0,1.0,3.0,2.0,0.08923711984053892,2.4850082397460938,0.0,0.0,0,0,0,0,0
20.0,36.0,78.0,9.0,22.0,4.0,1.0,1.0,1.5549037768458618e-07,2.1694717407226562,0.0,0.0,0,0,0,0,0
20.0,36.0,78.0,9.0,22.0,4.0,1.0,1.0,3.3689581829809967e-06,2.3037261962890625,0.0,0.0,0,0,0,0,0
20.0,36.0,78.0,9.0,22.0,4.0,1.0,1.0,3.3689581829809967e-06,3.769744873046875,0.0,0.0,0,0,0,0,0
20.0,36.0,78.0,9.0,22.0,4.0,1.0,1.0,3.42078830878334e-06,3.769744873046875,0.0,0.0,0,0,0,0,0
20.0,36.0,78.0,9.0,22.0,4.0,1.0,1.0,3.42078830878334e-06,6.6781463623046875,0.0,0.0,0,0,0,0,0
20.0,36.0,78.0,9.0,22.0,4.0,1.0,1.0,3.42078830878334e-06,9.541572570800781,0.0,0.0,0,0,0,0,0
20.0,36.0,78.0,9.0,22.0,4.0,1.0,1.0,5.649483722114379e-06,9.541572570800781,0.0,0.0,0,0,0,0,0
20.0,50.0,92.0,35.0,27.0,0.0,3.0,0.0,0.37715352099874755,5.466651916503899,332.0,0.0,0,0,1,0,1
20.0,50.0,92.0,35.0,27.0,0.0,3.0,0.0,0.40933609008789074,7.600120544433587,1755.0,0.0,0,0,1,0,1
20.0,50.0,92.0,35.0,27.0,0.0,3.0,0.0,2.661035786504331,7.600120544433587,1755.0,0.0,0,0,1,0,1
20.0,50.0,92.0,35.0,27.0,0.0,3.0,0.0,2.661035786504331,7.730117797851555,1755.0,0.0,0,0,1,0,1
20.0,50.0,92.0,35.0,27.0,0.0,3.0,0.0,2.661039673763773,10.14322662353515,1755.0,0.0,0,0,1,0,1
20.0,50.0,92.0,35.0,27.0,0.0,3.0,0.0,2.661039673763773,10.263328552246094,1755.0,0.0,0,0,1,0,1
20.0,52.0,53.0,6.0,8.0,1.0,1.0,3.0,0.0,1.540802001953125,0.0,0.0,0,0,0,0,0
20.0,52.0,53.0,6.0,8.0,1.0,1.0,3.0,2.5915062951131773e-07,1.540802001953125,0.0,0.0,0,0,0,0,0
20.0,52.0,53.0,6.0,8.0,1.0,1.0,3.0,2.5915062951131773e-07,1.5625457763671946,0.0,0.0,0,0,0,0,0
20.0,52.0,53.0,6.0,8.0,1.0,1.0,3.0,4.1464100725141506e-07,1.5625457763671946,0.0,0.0,0,0,0,0,0
20.0,52.0,53.0,6.0,8.0,1.0,1.0,3.0,4.1464100725141506e-07,1.57470703125,0.0,0.0,0,0,0,0,0
20.0,52.0,53.0,6.0,8.0,1.0,1.0,3.0,4.664711331092697e-07,1.906402587890625,0.0,0.0,0,0,0,0,0
20.0,57.0,15.0,31.0,12.0,0.0,0.0,2.0,6.682911748471468,6.9536895751953125,345.0,5.0,1,0,0,0,1
20.0,57.0,15.0,31.0,12.0,0.0,0.0,2.0,6.682911748471468,11.084983825683594,345.0,17.0,1,0,0,0,1
20.0,57.0,15.0,31.0,12.0,0.0,0.0,2.0,6.682911748471468,12.56439208984375,345.0,17.0,1,0,0,0,1
20.0,57.0,15.0,31.0,12.0,0.0,0.0,2.0,6.682911748471468,13.005844116210938,345.0,17.0,1,0,0,0,1
20.0,57.0,15.0,31.0,12.0,0.0,0.0,2.0,6.682911748471468,13.013328552246094,345.0,17.0,1,0,0,0,1
20.0,68.0,12.0,36.0,1.0,2.0,1.0,2.0,0.15003986980604092,74.29933667182922,0.0,2.0,0,1,0,0,1
20.0,68.0,12.0,36.0,1.0,2.0,1.0,2.0,0.15003986980604092,87.10579419136047,0.0,2.0,0,1,0,0,1
20.0,68.0,12.0,36.0,1.0,2.0,1.0,2.0,0.15003997346629258,87.10579419136047,0.0,2.0,0,1,0,0,1
20.0,68.0,12.0,36.0,1.0,2.0,1.0,2.0,0.15003997346629258,89.03139996528625,0.0,2.0,0,1,0,0,1
20.0,85.0,94.0,25.0,8.0,1.0,0.0,3.0,0.48283027565997577,3.036224365234375,0.0,1.0,0,0,0,0,0
20.0,85.0,94.0,25.0,8.0,1.0,0.0,3.0,0.48283027565997577,7.011009216308594,0.0,1.0,0,0,0,0,0
20.0,85.0,94.0,25.0,8.0,1.0,0.0,3.0,0.6701975283415421,7.011009216308594,0.0,1.0,0,0,0,0,0
20.0,85.0,94.0,25.0,8.0,1.0,0.0,3.0,2.657173716503641,7.011009216308594,0.0,1.0,0,0,0,0,0
20.0,85.0,94.0,25.0,8.0,1.0,0.0,3.0,2.7173026230024258,7.011009216308594,0.0,1.0,0,0,0,0,0
20.0,85.0,94.0,25.0,8.0,1.0,0.0,3.0,2.717302830322929,7.011009216308594,0.0,1.0,0,0,0,0,0
20.0,89.0,9.0,20.0,8.0,1.0,1.0,0.0,2.5915062940029543e-07,0.00688934326171875,0.0,0.0,0,1,0,0,1
20.0,89.0,9.0,20.0,8.0,1.0,1.0,0.0,5.183012589116132e-07,0.008758544921875,0.0,0.0,0,1,0,0,1
20.0,89.0,9.0,20.0,8.0,1.0,1.0,0.0,5.183012589116132e-07,0.264007568359375,0.0,0.0,0,1,0,0,1
20.0,89.0,9.0,20.0,8.0,1.0,1.0,0.0,5.545823470509692e-06,73.1615378856659,0.0,0.0,0,1,0,0,1
20.0,89.0,9.0,20.0,8.0,1.0,1.0,0.0,5.545823470509692e-06,73.1984031200409,0.0,0.0,0,1,0,0,1
20.0,89.0,9.0,20.0,8.0,1.0,1.0,0.0,5.545823470509692e-06,73.28542399406433,0.0,0.0,0,1,0,0,1
21.0,25.0,53.0,33.0,16.0,1.0,3.0,2.0,0.006857954937478705,1.1311798095703125,0.0,0.0,0,0,0,0,0
21.0,25.0,53.0,33.0,16.0,1.0,3.0,2.0,0.006857954937478705,2.2421493530273438,0.0,0.0,0,0,0,0,0
21.0,25.0,53.0,33.0,16.0,1.0,3.0,2.0,0.0068582140881081055,2.2421493530273438,0.0,0.0,0,0,0,0,0
21.0,25.0,53.0,33.0,16.0,1.0,3.0,2.0,0.009294074514637818,2.2421493530273438,0.0,0.0,0,0,0,0,0
21.0,25.0,53.0,33.0,16.0,1.0,3.0,2.0,0.08290632911350412,2.2421493530273438,0.0,0.0,0,0,0,0,0
21.0,25.0,53.0,33.0,16.0,1.0,3.0,2.0,0.08923711984053892,2.4850082397460938,0.0,0.0,0,0,0,0,0
21.0,33.0,80.0,13.0,20.0,2.0,0.0,2.0,4.146410071959039e-07,1.894256591796875,0.0,0.0,0,0,0,0,0
21.0,33.0,80.0,13.0,20.0,2.0,0.0,2.0,5.183012589116132e-07,1.894256591796875,0.0,0.0,0,0,0,0,0
21.0,33.0,80.0,13.0,20.0,2.0,0.0,2.0,6.219615107938559e-07,1.894256591796875,0.0,0.0,0,0,0,0,0
21.0,33.0,80.0,13.0,20.0,2.0,0.0,2.0,6.737916365961993e-07,1.894256591796875,0.0,0.0,0,0,0,0,0
21.0,33.0,80.0,13.0,20.0,2.0,0.0,2.0,8.81112140083129e-07,1.894256591796875,0.0,0.0,0,0,0,0,0
21.0,38.0,30.0,2.0,4.0,2.0,2.0,2.0,0.6734249902808147,9.399276733398438,4.0,0.0,0,0,0,0,0
21.0,38.0,30.0,2.0,4.0,2.0,2.0,2.0,0.6734249902808147,11.098060607910156,77.0,0.0,0,0,0,0,0
21.0,38.0,30.0,2.0,4.0,2.0,2.0,2.0,0.6734249902808147,14.818405151367188,77.0,0.0,0,0,0,0,0
21.0,39.0,17.0,13.0,35.0,4.0,0.0,3.0,0.05851869997770892,88.99668765068054,0.0,0.0,0,1,0,0,1
21.0,39.0,17.0,13.0,35.0,4.0,0.0,3.0,0.058518855468086606,88.99668765068054,0.0,0.0,0,1,0,0,1
21.0,39.0,17.0,13.0,35.0,4.0,0.0,3.0,0.05851890729821241,88.99668765068054,0.0,0.0,0,1,0,0,1
21.0,39.0,17.0,13.0,35.0,4.0,0.0,3.0,0.05851901095846429,88.99668765068054,0.0,0.0,0,1,0,0,1
21.0,39.0,17.0,13.0,35.0,4.0,0.0,3.0,0.05851901095846429,89.10597109794617,0.0,0.0,0,1,0,0,1
21.0,39.0,17.0,13.0,35.0,4.0,0.0,3.0,0.05851927010909369,89.10597109794617,0.0,0.0,0,1,0,0,1
21.0,41.0,3.0,28.0,18.0,2.0,1.0,0.0,1.0366025182673155e-07,0.27904510498046875,0.0,0.0,0,1,0,0,1
21.0,41.0,3.0,28.0,18.0,2.0,1.0,0.0,2.0732050370897426e-07,0.3645782470703125,0.0,0.0,0,1,0,0,1
21.0,41.0,3.0,28.0,18.0,2.0,1.0,0.0,4.664711331092697e-07,0.73785400390625,0.0,0.0,0,1,0,0,1
21.0,41.0,3.0,28.0,18.0,2.0,1.0,0.0,0.6687786268151326,74.83135986328125,0.0,3.0,0,1,0,0,1
21.0,41.0,3.0,28.0,18.0,2.0,1.0,0.0,0.6687786268151326,74.9504165649414,0.0,3.0,0,1,0,0,1
21.0,46.0,29.0,35.0,34.0,4.0,3.0,2.0,1.2387400088187395e-05,2.091644287109375,0.0,0.0,0,0,0,0,0
21.0,46.0,29.0,35.0,34.0,4.0,3.0,2.0,1.2387400088187395e-05,3.988311767578125,0.0,0.0,0,0,0,0,0
21.0,46.0,29.0,35.0,34.0,4.0,3.0,2.0,1.2387400088187395e-05,4.571876525878906,0.0,0.0,0,0,0,0,0
21.0,46.0,29.0,35.0,34.0,4.0,3.0,2.0,1.2387400088187395e-05,5.262245178222656,0.0,0.0,0,0,0,0,0
21.0,46.0,66.0,31.0,28.0,0.0,2.0,2.0,0.0779449939727784,0.37012481689453125,0.0,0.0,0,0,1,0,1
21.0,46.0,66.0,31.0,28.0,0.0,2.0,2.0,0.0779449939727784,0.37012481689453125,1764.0,0.0,0,0,1,0,1
21.0,46.0,66.0,31.0,28.0,0.0,2.0,2.0,0.0779449939727784,1.8142013549804688,1764.0,0.0,0,0,1,0,1
21.0,46.0,66.0,31.0,28.0,0.0,2.0,2.0,0.0779449939727784,5.572013854980469,1764.0,0.0,0,0,1,0,1
21.0,46.0,66.0,31.0,28.0,0.0,2.0,2.0,0.07794587508491849,5.572013854980469,1764.0,0.0,0,0,1,0,1
21.0,46.0,66.0,31.0,28.0,0.0,2.0,2.0,0.07794587508491849,5.715850830078125,1764.0,0.0,0,0,1,0,1
21.0,46.0,66.0,31.0,28.0,0.0,2.0,2.0,0.077946134235548,5.715850830078125,1764.0,0.0,0,0,1,0,1
21.0,49.0,94.0,35.0,27.0,0.0,3.0,0.0,0.40933997734733263,4.67657470703125,1423.0,0.0,0,0,1,0,1
21.0,49.0,94.0,35.0,27.0,0.0,3.0,0.0,0.40933997734733263,4.67657470703125,1639.0,0.0,0,0,1,0,1
21.0,49.0,94.0,35.0,27.0,0.0,3.0,0.0,0.40933997734733263,10.14322662353515,1755.0,0.0,0,0,1,0,1
21.0,49.0,94.0,35.0,27.0,0.0,3.0,0.0,2.661039673763773,10.14322662353515,1755.0,0.0,0,0,1,0,1
21.0,49.0,94.0,35.0,27.0,0.0,3.0,0.0,2.661039673763773,10.263328552246094,1755.0,0.0,0,0,1,0,1
21.0,56.0,44.0,13.0,4.0,0.0,2.0,0.0,1.036602517712204e-07,0.01165771484375,0.0,0.0,0,1,0,0,1
21.0,56.0,44.0,13.0,4.0,0.0,2.0,0.0,1.036602517712204e-07,0.3775482177734375,0.0,0.0,0,1,0,0,1
21.0,56.0,44.0,13.0,4.0,0.0,2.0,0.0,1.036602517712204e-07,1.0112838745117188,0.0,0.0,0,1,0,0,1
21.0,56.0,44.0,13.0,4.0,0.0,2.0,0.0,6.219615106828336e-07,1.0112838745117188,0.0,0.0,0,1,0,0,1
21.0,56.0,44.0,13.0,4.0,0.0,2.0,0.0,0.04143440205117929,71.5778386592865,0.0,1.0,0,1,0,0,1
21.0,58.0,43.0,13.0,4.0,0.0,2.0,0.0,6.219615106828336e-07,0.3032379150390625,0.0,0.0,0,1,0,0,1
21.0,58.0,43.0,13.0,4.0,0.0,2.0,0.0,6.219615106828336e-07,0.3148956298828125,0.0,0.0,0,1,0,0,1
21.0,58.0,43.0,13.0,4.0,0.0,2.0,0.0,0.04143440205117929,70.94410300254822,0.0,1.0,0,1,0,0,1
21.0,58.0,43.0,13.0,4.0,0.0,2.0,0.0,0.04143440205117929,71.5778386592865,0.0,1.0,0,1,0,0,1
21.0,69.0,93.0,20.0,20.0,0.0,0.0,3.0,2.5915062951131773e-07,3.4687042236328125,0.0,0.0,0,0,0,0,0
21.0,69.0,93.0,20.0,20.0,0.0,0.0,3.0,0.2482796233633291,3.63714599609375,0.0,0.0,0,0,0,0,0
21.0,69.0,93.0,20.0,20.0,0.0,0.0,3.0,0.24827977885370678,3.63714599609375,0.0,0.0,0,0,0,0,0
21.0,69.0,93.0,20.0,20.0,0.0,0.0,3.0,0.24827977885370678,4.422737121582024,0.0,0.0,0,0,0,0,0
21.0,69.0,93.0,20.0,20.0,0.0,0.0,3.0,0.24827977885370678,4.494873046874993,0.0,0.0,0,0,0,0,0
21.0,69.0,93.0,20.0,20.0,0.0,0.0,3.0,0.24827977885370678,19.92893981933593,0.0,0.0,0,0,0,0,0
21.0,74.0,95.0,19.0,0.0,3.0,0.0,2.0,5.183012589116132e-07,4.753181457519531,1.0,0.0,0,0,0,0,0
21.0,74.0,95.0,19.0,0.0,3.0,0.0,2.0,6.219615106828336e-07,14.733985900878906,1.0,0.0,0,0,0,0,0
21.0,74.0,95.0,19.0,0.0,3.0,0.0,2.0,6.737916365961993e-07,14.733985900878906,270.0,0.0,0,0,0,0,0
21.0,74.0,95.0,19.0,0.0,3.0,0.0,2.0,9.329422661075171e-07,14.733985900878906,270.0,0.0,0,0,0,0,0
22.0,0.0,23.0,1.0,13.0,2.0,3.0,2.0,5.1830125802343474e-08,0.06710052490234375,0.0,0.0,0,0,0,0,0
22.0,0.0,23.0,1.0,13.0,2.0,3.0,2.0,5.1830125802343474e-08,0.3211822509765625,1.0,0.0,0,0,0,0,0
22.0,0.0,23.0,1.0,13.0,2.0,3.0,2.0,1.5549037762907503e-07,6.9294891357421875,2.0,0.0,0,0,0,0,0
22.0,0.0,23.0,1.0,13.0,2.0,3.0,2.0,1.5549037762907503e-07,7.991851806640625,2.0,0.0,0,0,0,0,0
22.0,0.0,23.0,1.0,13.0,2.0,3.0,2.0,0.1549259994340979,8.525238037109375,2.0,0.0,0,0,0,0,0
22.0,0.0,23.0,1.0,13.0,2.0,3.0,2.0,0.1549259994340979,12.510665893554688,2.0,0.0,0,0,0,0,0
22.0,1.0,34.0,35.0,32.0,0.0,1.0,0.0,1.3475832731923987e-06,15.304046630859375,0.0,0.0,0,0,0,0,0
22.0,1.0,34.0,35.0,32.0,0.0,1.0,0.0,1.5549037767903506e-06,20.359031677246094,0.0,0.0,0,0,0,0,0
22.0,1.0,34.0,35.0,32.0,0.0,1.0,0.0,7.359877876589316e-06,20.359031677246094,0.0,0.0,0,0,0,0,0
22.0,1.0,34.0,35.0,32.0,0.0,1.0,0.0,1.1661778325566807e-05,20.359031677246094,0.0,0.0,0,0,0,0,0
22.0,1.0,34.0,35.0,32.0,0.0,1.0,0.0,1.2542890465705447e-05,20.359031677246094,0.0,0.0,0,0,0,0,0
22.0,1.0,34.0,35.0,32.0,0.0,1.0,0.0,1.3424002606010621e-05,20.359031677246094,0.0,0.0,0,0,0,0,0
22.0,1.0,34.0,35.0,32.0,0.0,1.0,0.0,1.4564265375605068e-05,20.359031677246094,0.0,0.0,0,0,0,0,0
22.0,1.0,34.0,35.0,32.0,0.0,1.0,0.0,1.565269801928615e-05,20.359031677246094,0.0,0.0,0,0,0,0,0
22.0,11.0,9.0,21.0,8.0,4.0,2.0,2.0,0.0,20.775703430175795,2.0,0.0,0,1,0,0,1
22.0,11.0,9.0,21.0,8.0,4.0,2.0,2.0,0.0,20.775703430175795,3.0,0.0,0,1,0,0,1
22.0,11.0,9.0,21.0,8.0,4.0,2.0,2.0,1.5549037751805272e-07,20.775703430175795,3.0,0.0,0,1,0,0,1
22.0,11.0,9.0,21.0,8.0,4.0,2.0,2.0,2.5915062940029543e-07,20.775703430175795,3.0,0.0,0,1,0,0,1
22.0,11.0,9.0,21.0,8.0,4.0,2.0,2.0,2.5915062940029543e-07,20.775703430175795,1248.0,0.0,0,1,0,0,1
22.0,19.0,44.0,25.0,29.0,0.0,0.0,2.0,1.5549037762907503e-07,0.23757171630860086,0.0,0.0,0,1,0,0,1
22.0,19.0,44.0,25.0,29.0,0.0,0.0,2.0,1.5549037762907503e-07,0.6703414916992259,0.0,0.0,0,1,0,0,1
22.0,19.0,44.0,25.0,29.0,0.0,0.0,2.0,0.03803128781525983,70.73559141159058,0.0,0.0,0,1,0,0,1
22.0,21.0,6.0,6.0,29.0,1.0,0.0,1.0,0.0354929073997165,2.5225372314453125,0.0,1.0,0,0,0,0,0
22.0,21.0,6.0,6.0,29.0,1.0,0.0,1.0,0.2680442125900932,3.4177169799804688,0.0,1.0,0,0,0,0,0
22.0,21.0,6.0,6.0,29.0,1.0,0.0,1.0,0.38817265759343683,3.4177169799804688,0.0,1.0,0,0,0,0,0
22.0,21.0,6.0,6.0,29.0,1.0,0.0,1.0,0.6721803934677786,3.7360305786132812,0.0,1.0,0,0,0,0,0
22.0,21.0,6.0,6.0,29.0,1.0,0.0,1.0,0.6721803934677786,3.7776412963867188,0.0,1.0,0,0,0,0,0
22.0,21.0,6.0,6.0,29.0,1.0,0.0,1.0,0.6721803934677786,5.32550048828125,0.0,2.0,0,0,0,0,0
22.0,37.0,24.0,0.0,14.0,3.0,1.0,3.0,9.329422659964948e-07,2.0500335693359375,0.0,0.0,0,0,0,0,0
22.0,37.0,24.0,0.0,14.0,3.0,1.0,3.0,9.329422659964948e-07,6.185066223144531,1026.0,0.0,0,0,0,0,0
22.0,37.0,24.0,0.0,14.0,3.0,1.0,3.0,9.847723919098605e-07,9.229705810546875,1026.0,0.0,0,0,0,0,0
22.0,37.0,24.0,0.0,14.0,3.0,1.0,3.0,1.0366025178787375e-06,10.294403076171875,1026.0,0.0,0,0,0,0,0
22.0,43.0,63.0,14.0,26.0,3.0,2.0,0.0,1.036602518822427e-07,0.4418487548828125,0.0,0.0,0,1,0,0,1
22.0,43.0,63.0,14.0,26.0,3.0,2.0,0.0,0.03006546393684717,70.7194275856018,0.0,0.0,0,1,0,0,1
22.0,43.0,63.0,14.0,26.0,3.0,2.0,0.0,0.03006546393684717,70.86030435562134,0.0,0.0,0,1,0,0,1
22.0,43.0,63.0,14.0,26.0,3.0,2.0,0.0,0.03470104673634411,70.86030435562134,0.0,0.0,0,1,0,0,1
22.0,46.0,1.0,21.0,16.0,4.0,1.0,1.0,2.0732050348692965e-07,0.4250640869140625,0.0,0.0,0,1,0,0,1
22.0,46.0,1.0,21.0,16.0,4.0,1.0,1.0,4.146410071959039e-07,5.847572326660156,0.0,0.0,0,1,0,0,1
22.0,46.0,1.0,21.0,16.0,4.0,1.0,1.0,9.847723919098605e-07,89.9648871421814,0.0,1.0,0,1,0,0,1
22.0,46.0,1.0,21.0,16.0,4.0,1.0,1.0,1.1402627695944467e-06,89.9648871421814,0.0,1.0,0,1,0,0,1
22.0,49.0,59.0,11.0,38.0,0.0,1.0,2.0,5.1830125802343474e-08,0.32593536376953125,0.0,0.0,0,0,0,0,0
22.0,49.0,59.0,11.0,38.0,0.0,1.0,2.0,5.1830125802343474e-08,0.37799835205078125,0.0,0.0,0,0,0,0,0
22.0,49.0,59.0,11.0,38.0,0.0,1.0,2.0,6.737916365406882e-07,20.101661682128906,0.0,0.0,0,0,0,0,0
22.0,49.0,59.0,11.0,38.0,0.0,1.0,2.0,7.774518883119086e-07,20.101661682128906,0.0,0.0,0,0,0,0,0
22.0,49.0,59.0,11.0,38.0,0.0,1.0,2.0,1.0366025178232263e-06,20.101661682128906,0.0,0.0,0,0,0,0,0
22.0,52.0,10.0,34.0,31.0,1.0,3.0,2.0,0.042837495389192015,1.0074996948242188,0.0,0.0,0,1,0,0,1
22.0,52.0,10.0,34.0,31.0,1.0,3.0,2.0,0.12872913609380313,10.755104064941406,0.0,0.0,0,1,0,0,1
22.0,52.0,10.0,34.0,31.0,1.0,3.0,2.0,0.12872913609380313,11.084732055664062,0.0,0.0,0,1,0,0,1
22.0,52.0,10.0,34.0,31.0,1.0,3.0,2.0,0.12872913609380313,17.343109130859375,0.0,0.0,0,1,0,0,1
22.0,52.0,10.0,34.0,31.0,1.0,3.0,2.0,0.600037367447563,22.5709228515625,0.0,0.0,0,1,0,0,1
22.0,77.0,21.0,20.0,36.0,1.0,1.0,1.0,3.109807554246835e-07,1.2306900024414062,0.0,0.0,0,1,0,0,1
22.0,77.0,21.0,20.0,36.0,1.0,1.0,1.0,5.183012590226355e-07,1.2306900024414062,0.0,0.0,0,1,0,0,1
22.0,77.0,21.0,20.0,36.0,1.0,1.0,1.0,5.183012590226355e-07,1.4895706176757812,0.0,0.0,0,1,0,0,1
22.0,77.0,21.0,20.0,36.0,1.0,1.0,1.0,5.183012590226355e-07,1.7658462524414062,0.0,0.0,0,1,0,0,1
22.0,77.0,21.0,20.0,36.0,1.0,1.0,1.0,5.183012590226355e-07,2.4055633544921875,0.0,0.0,0,1,0,0,1
22.0,77.0,21.0,20.0,36.0,1.0,1.0,1.0,5.183012590226355e-07,75.1363320350647,0.0,0.0,0,1,0,0,1
22.0,85.0,34.0,30.0,25.0,1.0,0.0,1.0,1.0366025171570925e-07,1.2786483764648438,0.0,0.0,0,0,0,0,0
22.0,85.0,34.0,30.0,25.0,1.0,0.0,1.0,1.5030736508214737e-06,1.2786483764648438,0.0,0.0,0,0,0,0,0
22.0,85.0,34.0,30.0,25.0,1.0,0.0,1.0,2.176865287417673e-06,1.4151458740234375,0.0,0.0,0,0,0,0,0
22.0,85.0,34.0,30.0,25.0,1.0,0.0,1.0,2.2805255392999157e-06,1.4151458740234375,0.0,0.0,0,0,0,0,0
22.0,85.0,34.0,30.0,25.0,1.0,0.0,1.0,2.384185791015625e-06,1.8329620361328125,0.0,0.0,0,0,0,0,0
22.0,85.0,34.0,30.0,25.0,1.0,0.0,1.0,2.436015916984502e-06,1.8329620361328125,0.0,0.0,0,0,0,0,0
22.0,85.0,93.0,25.0,8.0,1.0,0.0,3.0,2.149486023446788,0.386016845703125,0.0,0.0,0,0,0,0,0
22.0,85.0,93.0,25.0,8.0,1.0,0.0,3.0,2.3139473666315498,1.0171279907226562,0.0,0.0,0,0,0,0,0
22.0,85.0,93.0,25.0,8.0,1.0,0.0,3.0,2.7173026230024258,1.65338134765625,0.0,0.0,0,0,0,0,0
22.0,85.0,93.0,25.0,8.0,1.0,0.0,3.0,2.717302830322929,1.65338134765625,0.0,0.0,0,0,0,0,0
22.0,85.0,93.0,25.0,8.0,1.0,0.0,3.0,2.717302830322929,2.2767868041992188,0.0,0.0,0,0,0,0,0
22.0,85.0,93.0,25.0,8.0,1.0,0.0,3.0,2.717302830322929,3.9747848510742188,0.0,1.0,0,0,0,0,0
22.0,85.0,93.0,25.0,8.0,1.0,0.0,3.0,2.717302830322929,7.011009216308594,0.0,1.0,0,0,0,0,0
22.0,99.0,61.0,4.0,0.0,4.0,2.0,1.0,4.664711329982474e-07,0.3147125244140625,0.0,0.0,0,0,0,0,0
22.0,99.0,61.0,4.0,0.0,4.0,2.0,1.0,1.1402627695389356e-06,0.5891265869140625,0.0,0.0,0,0,0,0,0
22.0,99.0,61.0,4.0,0.0,4.0,2.0,1.0,1.1402627695389356e-06,0.591033935546875,0.0,0.0,0,0,0,0,0
22.0,99.0,61.0,4.0,0.0,4.0,2.0,1.0,1.7103941544194257e-06,0.591033935546875,0.0,0.0,0,0,0,0,0
22.0,99.0,61.0,4.0,0.0,4.0,2.0,1.0,1.7103941544194257e-06,0.9952850341796875,0.0,0.0,0,0,0,0,0
22.0,99.0,61.0,4.0,0.0,4.0,2.0,1.0,1.814054406190646e-06,0.9952850341796875,0.0,0.0,0,0,0,0,0
22.0,99.0,95.0,34.0,36.0,0.0,2.0,0.0,3.1098075536917236e-07,1.21734619140625,0.0,0.0,0,0,0,0,0
